age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,earn,capital-remain
1,, Some-college, Never-married, Other-service, Not-in-family, White, Male,0, United-States, <=50K.,0
,, 9th, Married-civ-spouse, Transport-moving, Other-relative, White, Female,,, <=50K.,
1, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,, <=50K.,0
1, Private,, Divorced, Adm-clerical, Own-child, White, Female,0, United-States, <=50K.,0
1, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,, <=50K.,0
1, Private, 12th, Never-married, Other-service, Unmarried, Black, Female,, Haiti, <=50K.,0
1, Local-gov, HS-grad,,, Husband, White, Male,0, United-States, <=50K.,0
1, Private,,, Transport-moving,, White, Male,, United-States, >50K.,0
2,, HS-grad, Married-civ-spouse, Craft-repair,,, Male,0, United-States, <=50K.,0
1,, Some-college, Divorced, Adm-clerical,, White, Female,0, United-States, <=50K.,0
0, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,, <=50K.,
1, Self-emp-not-inc,, Divorced, Craft-repair, Unmarried, White,,1, United-States, <=50K.,0
2, Federal-gov, 1st-4th, Married-civ-spouse,, Husband, Black, Male,0, Puerto-Rico, <=50K.,0
1, Self-emp-not-inc, Prof-school,, Prof-specialty,, White, Male,1, United-States, >50K.,0
, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White,,0, United-States, >50K.,0
1, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0, United-States, <=50K.,0
0, Private,, Never-married,, Not-in-family, White,,0,, <=50K.,0
1, Self-emp-not-inc,, Separated, Sales, Other-relative,, Male,, Cuba, <=50K.,0
1, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,, <=50K.,0
1,, Some-college, Never-married,, Own-child, White, Male,, United-States, <=50K.,0
,, HS-grad, Never-married,,, White, Male,1, United-States, <=50K.,0
1,, Masters, Married-civ-spouse, Exec-managerial, Husband,, Male,1, United-States, >50K.,1
1,, Bachelors, Married-civ-spouse, Prof-specialty, Husband,, Male,0, United-States, <=50K.,0
1, Private, Masters, Never-married, Exec-managerial, Not-in-family, White,,0,, <=50K.,
1, Private, 12th, Married-civ-spouse, Tech-support, Husband, White, Male,,, >50K.,0
1, Private,, Divorced, Craft-repair,, White, Male,0, Mexico, <=50K.,0
1,, Some-college, Married-civ-spouse,, Husband, White, Male,1, United-States, <=50K.,0
1,, Some-college, Never-married,, Not-in-family, White, Male,,, <=50K.,0
1, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0, United-States, <=50K.,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse,,, White, Male,1, United-States, <=50K.,0
, Self-emp-inc, Assoc-acdm, Married-civ-spouse,, Husband, White, Male,1, United-States, >50K.,0
1,, Some-college, Separated, Prof-specialty, Unmarried, Black, Female,0,, <=50K.,0
1, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,0, United-States, <=50K.,0
1, Private,, Never-married, Craft-repair, Own-child,, Male,0, United-States, <=50K.,0
1, Self-emp-not-inc, Bachelors,, Prof-specialty, Unmarried,, Male,1,, <=50K.,
1, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, White, Female,,, <=50K.,0
1, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0, United-States, <=50K.,0
1, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Male,0,, <=50K.,0
1,, HS-grad, Married-civ-spouse,, Husband, White,,1,, <=50K.,0
1, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0, United-States, <=50K.,0
2, Self-emp-not-inc, HS-grad,, Other-service, Husband, White, Male,0, United-States, >50K.,0
1, Private, Bachelors,, Adm-clerical, Unmarried,, Female,0,, <=50K.,0
1, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White,,0, United-States, <=50K.,0
1, State-gov,, Divorced, Adm-clerical, Unmarried, White, Female,0, United-States, <=50K.,0
1, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,, United-States, <=50K.,0
1, Private, 10th,, Craft-repair, Unmarried, White, Female,,, <=50K.,
,, Some-college, Married-civ-spouse,, Husband,, Male,0, Puerto-Rico, <=50K.,0
1, Private, 1st-4th, Married-civ-spouse, Other-service, Husband,, Male,,, <=50K.,0
1, Private,, Never-married, Sales, Unmarried, White, Female,0, United-States, <=50K.,
1, Private, Some-college,, Craft-repair, Unmarried, White, Male,0, United-States, >50K.,0
1, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0, United-States, <=50K.,0
1, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0, United-States, <=50K.,
2, Private, HS-grad,, Adm-clerical, Not-in-family, White, Female,0, United-States, >50K.,0
,, Assoc-voc, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K.,0
, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,, United-States, <=50K.,0
0,, 9th, Never-married, Sales, Own-child, White, Male,0, United-States, <=50K.,0
, Private, Some-college, Married-civ-spouse, Craft-repair,, White, Male,1, United-States, >50K.,
1, Self-emp-not-inc, 10th, Married-civ-spouse,, Husband, White, Male,0,, <=50K.,0
1,, Bachelors, Never-married,,, White,,0, United-States, <=50K.,0
, State-gov, Masters, Never-married,, Unmarried, White,,0, United-States, <=50K.,
1, Private, Some-college, Divorced,, Not-in-family,, Male,, United-States, <=50K.,0
1,,,,, Not-in-family, White, Male,, United-States, <=50K.,0
0, Private, HS-grad,, Exec-managerial, Own-child, White, Male,0, United-States, <=50K.,0
1, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,, United-States, <=50K.,0
1, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0, United-States, <=50K.,0
,,, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K.,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband,, Male,1, United-States, <=50K.,0
1, Private, HS-grad, Separated, Handlers-cleaners,, Black,,0, United-States, <=50K.,0
1,, Some-college, Never-married, Other-service, Own-child, White, Female,, United-States, <=50K.,0
, Private, HS-grad, Married-civ-spouse, Sales,, Black, Female,0, United-States, >50K.,0
1, Self-emp-not-inc, HS-grad,, Sales, Husband, White,,0, United-States, <=50K.,0
1, Private, Some-college,, Handlers-cleaners, Own-child, White,,, United-States, <=50K.,0
1, Private,,, Other-service, Husband,, Male,, United-States, <=50K.,0
1, Private, Some-college, Never-married, Machine-op-inspct, Unmarried,, Female,0,, <=50K.,0
2,, Assoc-voc, Married-civ-spouse,, Husband,,,1,, <=50K.,0
1, Private, Bachelors, Married-civ-spouse,, Wife, White, Female,0, United-States, >50K.,0
1, Private, HS-grad, Married-civ-spouse,, Husband,, Male,1, United-States, <=50K.,0
1,, Assoc-voc, Divorced, Adm-clerical, Unmarried, White,,0,, <=50K.,
,,, Never-married, Other-service, Own-child, Black, Male,0, United-States, <=50K.,0
, State-gov, Some-college, Never-married, Handlers-cleaners,, White, Male,0, United-States, <=50K.,0
1, Self-emp-not-inc, Some-college, Married-civ-spouse,, Husband, White, Male,0,, <=50K.,0
1, Private,, Never-married, Adm-clerical, Own-child, White,,0, United-States, <=50K.,
1,, Some-college, Never-married, Other-service, Own-child, Black,,,, <=50K.,0
1, Self-emp-not-inc, HS-grad,, Craft-repair, Own-child, White, Male,0, United-States, <=50K.,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,,, <=50K.,
0, Private, HS-grad, Never-married, Adm-clerical, Own-child, White,,0, United-States, <=50K.,0
1, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,, <=50K.,
1, Self-emp-not-inc,, Married-civ-spouse, Other-service, Husband, White, Male,0, United-States, <=50K.,0
1,, Some-college,,, Husband,, Male,0, United-States, <=50K.,0
1, State-gov, HS-grad, Never-married, Other-service, Unmarried, Black,,0, United-States, <=50K.,0
1, Private, Bachelors, Never-married, Transport-moving, Own-child,,,0, United-States, <=50K.,0
, Private, Masters, Married-civ-spouse, Exec-managerial, Husband,, Male,1,, >50K.,0
, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Male,0, Mexico, <=50K.,0
1, Private, HS-grad, Married-civ-spouse,, Husband, White, Male,1, United-States, >50K.,
, Private, Assoc-voc,, Machine-op-inspct, Husband, Black, Male,0,, <=50K.,0
2, Self-emp-not-inc, HS-grad,, Farming-fishing,, White, Male,,, <=50K.,0
, Private, HS-grad, Married-civ-spouse, Exec-managerial,, White, Male,1, United-States, >50K.,0
,, HS-grad, Married-civ-spouse, Other-service,, White, Female,, United-States, <=50K.,0
2,,, Married-civ-spouse,, Husband, White,,0, United-States, <=50K.,0
1, Private, Masters, Married-civ-spouse,, Husband, White,,1, United-States, >50K.,
1,, Masters, Married-civ-spouse,, Husband, White, Male,, United-States, <=50K.,0
, Private, HS-grad, Divorced, Craft-repair, Not-in-family,, Male,, United-States, <=50K.,
1, Self-emp-not-inc, Preschool, Divorced, Other-service, Unmarried, White,,0, Mexico, <=50K.,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband,, Male,, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,,, <=50K.,0
1, Private, Some-college, Never-married,, Own-child, White, Female,, Nicaragua, <=50K.,0
1, Private, HS-grad,,, Not-in-family, White, Male,0, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0, United-States, >50K.,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse,, Husband, White, Male,0,, <=50K.,0
1, Private,, Married-civ-spouse,, Husband,, Male,0,, >50K.,0
, Private, Bachelors,, Prof-specialty,, White, Female,0, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,,0, United-States, <=50K.,0
2, Self-emp-inc, 11th, Divorced, Machine-op-inspct, Unmarried, Black, Male,0, United-States, <=50K.,
1, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,, United-States, <=50K.,
,, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,, >50K.,0
1, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,1, United-States, >50K.,0
1, Private, HS-grad, Separated,, Not-in-family, White, Male,1, United-States, <=50K.,0
1,,, Married-civ-spouse,, Husband, White, Male,0, United-States, >50K.,0
1,, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,, United-States, >50K.,0
, Self-emp-inc, 9th, Married-civ-spouse, Exec-managerial, Husband,, Male,0, United-States, <=50K.,0
, Private, HS-grad, Married-spouse-absent, Craft-repair,, White, Male,,, <=50K.,
1, Private, Bachelors, Never-married, Other-service, Not-in-family, White,,0, United-States, <=50K.,0
1, Private, Assoc-voc,, Adm-clerical, Own-child, White,,0,, <=50K.,0
1,, 1st-4th, Widowed,, Not-in-family,, Male,0, Mexico, <=50K.,0
1,, Bachelors, Separated, Prof-specialty, Unmarried,, Female,, Jamaica, <=50K.,0
1, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,, United-States, <=50K.,0
, Private, Assoc-voc, Never-married, Other-service, Not-in-family,, Male,0, United-States, <=50K.,0
1, Federal-gov, Assoc-acdm,,, Husband, White, Male,1, United-States, >50K.,0
1, Private,, Married-civ-spouse,, Other-relative,, Male,0, Mexico, <=50K.,0
1, Private, HS-grad,,, Not-in-family, White, Female,0, United-States, <=50K.,
, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,,,0,, >50K.,0
,, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0, United-States, <=50K.,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband,, Male,, United-States, <=50K.,0
1,,,,, Husband, White,,, United-States, <=50K.,
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,1, United-States, <=50K.,0
1, Private, 7th-8th, Never-married,,, White, Male,, United-States, <=50K.,0
1, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0, United-States, <=50K.,0
1, Private, Bachelors, Married-civ-spouse,,,, Female,1, United-States, >50K.,0
1,, HS-grad, Separated, Prof-specialty,,, Male,1, United-States, <=50K.,0
1,, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,,, <=50K.,0
1, Private, Some-college, Divorced, Other-service,, White,,1,, <=50K.,
1, Local-gov, HS-grad, Married-civ-spouse, Protective-serv,,,,1, United-States, >50K.,0
2, Private, Bachelors, Married-civ-spouse, Exec-managerial,, White, Male,0,, >50K.,1
2,, Masters,, Prof-specialty, Not-in-family, White, Male,0,, <=50K.,
1,, Bachelors, Divorced, Exec-managerial, Unmarried,,,0,, >50K.,0
, Private, HS-grad, Never-married, Craft-repair,, White,,0, United-States, <=50K.,0
, Private, HS-grad,, Craft-repair, Husband, White, Male,0, United-States, >50K.,0
1, Private, Assoc-acdm,, Exec-managerial, Own-child, White, Female,1, United-States, <=50K.,0
1, Private, Some-college, Never-married, Sales,, White,,1, United-States, <=50K.,
1, Private, HS-grad,,, Not-in-family, Other,,0,, <=50K.,0
1, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband,, Male,0, United-States, >50K.,0
1, Private,, Married-civ-spouse, Exec-managerial, Husband, Black, Male,1,, >50K.,1
, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, <=50K.,0
1, Private, 10th,, Machine-op-inspct, Not-in-family, White, Male,, United-States, <=50K.,
1, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,1, United-States, <=50K.,0
,, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black,,0, United-States, <=50K.,0
1,, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0, China, <=50K.,
1, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband,,,1, United-States, >50K.,
1, Private, HS-grad, Separated,, Not-in-family,, Male,,, <=50K.,
1,, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,,, >50K.,0
1, Private, Bachelors, Married-civ-spouse, Prof-specialty,, White, Male,,, <=50K.,0
1, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,, United-States, >50K.,0
1, Private,, Never-married, Exec-managerial, Not-in-family, White, Male,1, United-States, <=50K.,
1, Private,,,, Not-in-family,, Male,1, United-States, <=50K.,0
1, Private, Bachelors, Married-civ-spouse,,, White, Male,1,, <=50K.,
1, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0, United-States, <=50K.,0
1,, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0, United-States, <=50K.,0
0, Private, Some-college, Never-married, Sales, Other-relative, White, Female,0, United-States, <=50K.,0
1, Private, Some-college, Married-AF-spouse, Exec-managerial, Wife, White, Female,0,, >50K.,
1,, HS-grad, Divorced,, Not-in-family, White,,0, United-States, <=50K.,0
1, Self-emp-not-inc,, Never-married, Other-service, Unmarried, White, Female,1, United-States, <=50K.,0
1, Private, HS-grad,, Craft-repair, Unmarried, White, Female,0, United-States, <=50K.,0
2, Private, 7th-8th, Widowed, Machine-op-inspct, Not-in-family, White, Female,, United-States, <=50K.,0
,,, Married-civ-spouse, Prof-specialty, Husband, White,,0, United-States, <=50K.,0
1, Local-gov, HS-grad, Married-civ-spouse,, Husband,, Male,0, United-States, <=50K.,0
1, Self-emp-inc, Some-college, Never-married, Transport-moving, Unmarried, White, Male,, United-States, <=50K.,0
1, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,, United-States, >50K.,0
1, Local-gov, Bachelors, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K.,0
1, Private, Bachelors, Married-civ-spouse,, Husband,, Male,1, United-States, >50K.,0
1,, Some-college, Married-civ-spouse, Exec-managerial, Husband, White,,1,, >50K.,
, Private, Some-college, Married-civ-spouse, Sales,,, Male,0, United-States, >50K.,
1, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0, United-States, <=50K.,0
1,, Bachelors,, Exec-managerial, Husband, White, Male,, United-States, >50K.,1
, Private,, Never-married, Adm-clerical, Own-child, White, Male,1, United-States, <=50K.,0
1, Private,, Never-married,, Own-child, White, Male,0, United-States, <=50K.,0
, Private, Assoc-acdm,,, Other-relative, White,,0, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, >50K.,1
1, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0, United-States, <=50K.,0
, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,, <=50K.,
1,, Assoc-acdm, Never-married, Craft-repair, Own-child, White,,,, <=50K.,0
1, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White,,1, United-States, >50K.,0
, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0, United-States, <=50K.,
1, Private,, Never-married, Adm-clerical, Own-child, White, Male,0, United-States, <=50K.,0
1, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0, United-States, <=50K.,0
